"","Estimate","Std. Error","t value","Pr(>|t|)"
"(Intercept)",-0.166322978086025,0.38636944557192,-0.430476529632996,0.670396521952174
"date_diff",0.000446036949233196,0.000427230378607582,1.04401974102803,0.306086582186196
